source,text,created_at,retweet_count,favorite_count,time,date,Date,Open,High,Low,Close,Adj Close,Volume,diff,label
Twitter for iPhone,Just spoke to Governor Jerry Brown to let him know that we are with him and the people of California all the way!,11-14-2018 19:58:17,16962,100277,2018-11-14 19:58:17,2018-11-14,2018-11-14,2737.899902,2746.800049,2685.75,2701.580078,2701.580078,4402370000,-36.31982400000015,0
Twitter for iPhone,Was just briefed by @FEMA_Brock and @SecretaryZinke who are in California. Thank you to the great Firefighters First Responders and @FEMA for the incredible job they are doing w/ the California Wildfires. Our Nation appreciates your heroism courage &amp; genius. God Bless you all!,11-14-2018 19:35:22,12652,60166,2018-11-14 19:35:22,2018-11-14,2018-11-14,2737.899902,2746.800049,2685.75,2701.580078,2701.580078,4402370000,-36.31982400000015,0
Twitter for iPhone,Not seen in many years America’s steelworkers get a hard-earned raise because of my Administration’s policies to help bring back the U.S. steel industry which is critical to our National Security. I will always protect America and its workers!,11-14-2018 19:28:24,22541,100528,2018-11-14 19:28:24,2018-11-14,2018-11-14,2737.899902,2746.800049,2685.75,2701.580078,2701.580078,4402370000,-36.31982400000015,0
Twitter for iPhone,“Boom: Record high business optimism need for employees at 45-year high” https://t.co/jBFjEwAcfd,11-13-2018 21:35:42,22613,82549,2018-11-13 21:35:42,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,It was my great honor to host a celebration of Diwali the Hindu Festival of Lights in the Roosevelt Room at the @WhiteHouse this afternoon. Very very special people! https://t.co/kQk7IvpSFo https://t.co/tYlBABg4JF,11-13-2018 21:20:48,17827,77288,2018-11-13 21:20:48,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,Today we gathered for Diwali a holiday observed by Buddhists Sikhs and Jains throughout the United States &amp; around the world. Hundreds of millions of people have gathered with family &amp; friends to light the Diya and to mark the beginning of a New Year. https://t.co/epHogpTY1A https://t.co/9LUwnhngWJ,11-13-2018 21:03:38,11281,50592,2018-11-13 21:03:38,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,Today we gathered for Diwali a holiday observed by Buddhists Sikhs and Jains throughout the United States &amp; around the world. Hundreds of millions of people have gathered with family &amp; friends to light the Diya and to mark the beginning of a New Year. https://t.co/a1QRfaPm37 https://t.co/LKRTr0nCQl,11-13-2018 20:33:18,2482,9606,2018-11-13 20:33:18,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter Media Studio,We mourn for the lives lost and we pray for the victims of the California Wildfires. I want to thank the Firefighters and First Responders for their incredible courage in the face of grave danger.... https://t.co/3YQYZR8OzS,11-13-2018 19:38:45,15574,68741,2018-11-13 19:38:45,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,The story in the New York Times concerning North Korea developing missile bases is inaccurate. We fully know about the sites being discussed nothing new - and nothing happening out of the normal. Just more Fake News. I will be the first to let you know if things go bad!,11-13-2018 17:07:45,33684,124735,2018-11-13 17:07:45,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,When will Bill Nelson concede in Florida? The characters running Broward and Palm Beach voting will not be able to “find” enough votes too much spotlight on them now!,11-13-2018 16:32:09,25943,101627,2018-11-13 16:32:09,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,By the way when the helicopter couldn’t fly to the first cemetery in France because of almost zero visibility I suggested driving. Secret Service said NO too far from airport &amp; big Paris shutdown. Speech next day at American Cemetery in pouring rain! Little reported-Fake News!,11-13-2018 15:49:20,30563,120946,2018-11-13 15:49:20,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,By the way when the helicopter couldn’t fly to the first cemetery in France because of almost zero visibility I suggested driving. Secret Service said NO too far from airport &amp; big Paris shutdown. Speech next day at American Cemetary in pouring rain! Little reported-Fake News!,11-13-2018 13:30:03,16532,55746,2018-11-13 13:30:03,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,......MAKE FRANCE GREAT AGAIN!,11-13-2018 13:18:29,41695,155839,2018-11-13 13:18:29,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,The problem is that Emmanuel suffers from a very low Approval Rating in France 26% and an unemployment rate of almost 10%. He was just trying to get onto another subject. By the way there is no country more Nationalist than France very proud people-and rightfully so!........,11-13-2018 13:17:06,28655,108932,2018-11-13 13:17:06,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,On Trade France makes excellent wine but so does the U.S. The problem is that France makes it very hard for the U.S. to sell its wines into France and charges big Tariffs whereas the U.S. makes it easy for French wines and charges very small Tariffs. Not fair must change!,11-13-2018 13:07:08,28695,119923,2018-11-13 13:07:08,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,Emmanuel Macron suggests building its own army to protect Europe against the U.S. China and Russia. But it was Germany in World Wars One &amp; Two - How did that work out for France? They were starting to learn German in Paris before the U.S. came along. Pay for NATO or not!,11-13-2018 11:50:41,36442,124632,2018-11-13 11:50:41,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,I just approved an expedited request for a Major Disaster Declaration for the State of California. Wanted to respond quickly in order to alleviate some of the incredible suffering going on. I am with you all the way. God Bless all of the victims and families affected.,11-13-2018 01:19:55,27766,136850,2018-11-13 01:19:55,2018-11-13,2018-11-13,2730.050049,2754.600098,2714.97998,2722.179932,2722.179932,4091440000,-7.8701169999999365,0
Twitter for iPhone,Hopefully Saudi Arabia and OPEC will not be cutting oil production. Oil prices should be much lower based on supply!,11-12-2018 18:21:04,17856,75667,2018-11-12 18:21:04,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,American Cable Association has big problems with Comcast. They say that Comcast routinely violates Antitrust Laws. “These guys are acting much worse and have much more potential for damage to consumers than anything AT&amp;T-Time Warner would do.” Charlie Gasparino,11-12-2018 18:13:10,17735,68240,2018-11-12 18:13:10,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,The California Fire Fighters FEMA and  First Responders are amazing and very brave. Thank you and God Bless you all!,11-12-2018 16:31:27,22229,123755,2018-11-12 16:31:27,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,The prospect of Presidential Harassment by the Dems is causing the Stock Market big headaches!,11-12-2018 15:34:09,20268,82850,2018-11-12 15:34:09,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,The Florida Election should be called in favor of Rick Scott and Ron DeSantis in that large numbers of new ballots showed up out of nowhere and many ballots are missing or forged. An honest vote count is no longer possible-ballots massively infected. Must go with Election Night!,11-12-2018 12:44:13,34108,120216,2018-11-12 12:44:13,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,.....of money spent on protecting other countries and we get nothing but Trade Deficits and Losses. It is time that these very rich countries either pay the United States for its great military protection or protect themselves...and Trade must be made FREE and FAIR!,11-12-2018 12:21:11,22058,94338,2018-11-12 12:21:11,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,.....hundreds of billions of dollars for the great privilege of losing hundreds of billions of dollars with these same countries on trade. I told them that this situation cannot continue - It is and always has been ridiculously unfair to the United States. Massive amounts.....,11-12-2018 12:10:16,18266,79950,2018-11-12 12:10:16,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,Just returned from France where much was accomplished in my meetings with World Leaders. Never easy bringing up the fact that the U.S. must be treated fairly which it hasn’t on both Military and Trade. We pay for LARGE portions of other countries military protection........,11-12-2018 12:03:25,24416,107533,2018-11-12 12:03:25,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,Exactly 100 years ago today on November 11th 1918 World War I came to an end. We are gathered together at this hallowed resting place to pay tribute to the brave Americans who gave their last breath in that mighty struggle.... https://t.co/JPUkOr4rW1,11-12-2018 04:38:00,20988,93273,2018-11-12 04:38:00,2018-11-12,2018-11-12,2773.929932,2775.98999,2722.0,2726.219971,2726.219971,3670930000,-47.70996100000002,0
Twitter for iPhone,President Macron of France has just suggested that Europe build its own military in order to protect itself from the U.S. China and Russia. Very insulting but perhaps Europe should first pay its fair share of NATO which the U.S. subsidizes greatly!,11-09-2018 21:10:46,39996,148502,2018-11-09 21:10:46,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Just out — in Arizona SIGNATURES DON’T MATCH. Electoral corruption - Call for a new Election? We must protect our Democracy!,11-09-2018 20:33:37,51468,165943,2018-11-09 20:33:37,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Thank you @marcorubio for helping to expose the potential corruption going on with respect to Election Theft in Broward and Palm Beach Counties. The WORLD is now watching closely!,11-09-2018 18:39:00,29769,106522,2018-11-09 18:39:00,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,In the 2016 Election I was winning by so much in Florida that Broward County which was very late with vote tabulation and probably getting ready to do a “number” couldn’t do it because not enough people live in Broward for them to falsify a victory!,11-09-2018 18:20:28,23262,86386,2018-11-09 18:20:28,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Mayor Gillum conceded on Election Day and now Broward County has put him “back into play.” Bill Nelson conceded Election - now he’s back in play!? This is an embarrassment to our Country and to Democracy!,11-09-2018 18:14:03,35860,128691,2018-11-09 18:14:03,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Rick Scott was up by 50000+ votes on Election Day now they “found” many votes and he is only up 15000 votes. “The Broward Effect.” How come they never find Republican votes?,11-09-2018 17:36:38,33793,113555,2018-11-09 17:36:38,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Jeff Flake(y) doesn’t want to protect the Non-Senate confirmed Special Counsel he wants to protect his future after being unelectable in Arizona for the “crime” of doing a terrible job! A weak and ineffective guy!,11-09-2018 17:10:02,20672,84552,2018-11-09 17:10:02,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,As soon as Democrats sent their best Election stealing lawyer Marc Elias to Broward County they miraculously started finding Democrat votes. Don’t worry Florida - I am sending much better lawyers to expose the FRAUD!,11-09-2018 16:52:19,43706,135525,2018-11-09 16:52:19,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,You mean they are just now finding votes in Florida and Georgia – but the Election was on Tuesday? Let’s blame the Russians and demand an immediate apology from President Putin!,11-09-2018 15:58:56,41893,151370,2018-11-09 15:58:56,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,.@BrianKempGA ran a great race in Georgia – he won. It is time to move on!,11-09-2018 15:55:25,20315,85215,2018-11-09 15:55:25,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,“Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States” https://t.co/9blzn1XGyS,11-09-2018 14:54:15,17272,56063,2018-11-09 14:54:15,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,Law Enforcement is looking into another big corruption scandal having to do with Election Fraud in #Broward and Palm Beach. Florida voted for Rick Scott!,11-09-2018 02:38:22,41257,134859,2018-11-09 02:38:22,2018-11-09,2018-11-09,2794.100098,2794.100098,2764.23999,2781.01001,2781.01001,4019090000,-13.090087999999923,0
Twitter for iPhone,....Great bravery shown by police. California Highway Patrol was on scene within 3 minutes with first officer to enter shot numerous times. That Sheriff’s Sergeant died in the hospital. God bless all of the victims and families of the victims. Thank you to Law Enforcement.,11-08-2018 12:51:21,24628,127120,2018-11-08 12:51:21,2018-11-08,2018-11-08,2806.3798829999996,2814.75,2794.98999,2806.830078,2806.830078,3630490000,0.45019500000034895,1
Twitter for iPhone,I have been fully briefed on the terrible shooting in California. Law Enforcement and First Responders together with the FBI are on scene. 13 people at this time have been reported dead. Likewise the shooter is dead along with the first police officer to enter the bar....,11-08-2018 12:38:41,19965,94326,2018-11-08 12:38:41,2018-11-08,2018-11-08,2806.3798829999996,2814.75,2794.98999,2806.830078,2806.830078,3630490000,0.45019500000034895,1
Twitter for iPhone,....We thank Attorney General Jeff Sessions for his service and wish him well! A permanent replacement will be nominated at a later date.,11-07-2018 19:44:12,19873,89159,2018-11-07 19:44:12,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,We are pleased to announce that Matthew G. Whitaker Chief of Staff to Attorney General Jeff Sessions at the Department of Justice will become our new Acting Attorney General of the United States. He will serve our Country well....,11-07-2018 19:44:11,29616,121133,2018-11-07 19:44:11,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,According to NBC News Voters Nationwide Disapprove of the so-called Mueller Investigation (46%) more than they Approve (41%). You mean they are finally beginning to understand what a disgusting Witch Hunt led by 17 Angry Democrats is all about!,11-07-2018 15:39:11,28199,122357,2018-11-07 15:39:11,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,In all fairness Nancy Pelosi deserves to be chosen Speaker of the House by the Democrats. If they give her a hard time perhaps we will add some Republican votes. She has earned this great honor!,11-07-2018 13:31:24,18157,88740,2018-11-07 13:31:24,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,If the Democrats think they are going to waste Taxpayer Money investigating us at the House level then we will likewise be forced to consider investigating them for all of the leaks of Classified Information and much else at the Senate level. Two can play that game!,11-07-2018 13:04:02,45878,177925,2018-11-07 13:04:02,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,To any of the pundits or talking heads that do not give us proper credit for this great Midterm Election just remember two words - FAKE NEWS!,11-07-2018 12:52:39,29074,138690,2018-11-07 12:52:39,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,I will be doing a news conference at The White House - 11:30 A.M. Will be discussing our success in the Midterms!,11-07-2018 12:36:28,13464,68992,2018-11-07 12:36:28,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,Those that worked with me in this incredible Midterm Election embracing certain policies and principles did very well. Those that did not say goodbye! Yesterday was such a very Big Win and all under the pressure of a Nasty and Hostile Media!,11-07-2018 12:07:51,24165,109847,2018-11-07 12:07:51,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,Ron DeSantis showed great courage in his hard fought campaign to become the Governor of Florida. Congratulations to Ron and family!,11-07-2018 11:55:35,16381,87315,2018-11-07 11:55:35,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,Received so many Congratulations from so many on our Big Victory last night including from foreign nations (friends) that were waiting me out and hoping on Trade Deals. Now we can all get back to work and get things done!,11-07-2018 11:21:51,22296,110248,2018-11-07 11:21:51,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,.@DavidAsmanfox  “How do the Democrats respond to this? Think of how his position with Republicans improves-all the candidates who won tonight. They realize how important he is because of what he did in campaigning for them. They owe him their political career.” Thanks I agree!,11-07-2018 06:49:40,12614,62877,2018-11-07 06:49:40,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,....unbelievably lucky to have him and I’m just awed at how well they’ve done. It’s all the Trump magic - Trump is the magic man. Incredible he’s got the entire media against him attacking him every day and he pulls out these enormous wins.” Ben Stein “The Capitalist Code”,11-07-2018 06:37:48,18906,88457,2018-11-07 06:37:48,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,“There’s only been 5 times in the last 105 years that an incumbent President has won seats in the Senate in the off year election. Mr. Trump has magic about him. This guy has magic coming out of his ears. He is an astonishing vote getter &amp; campaigner. The Republicans are.........,11-07-2018 06:27:01,23025,100087,2018-11-07 06:27:01,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,Tremendous success tonight. Thank you to all!,11-07-2018 04:14:39,49931,252480,2018-11-07 04:14:39,2018-11-07,2018-11-07,2774.1298829999996,2815.149902,2774.1298829999996,2813.889893,2813.889893,3914750000,39.76001000000042,1
Twitter for iPhone,Congressman Randy Hultgren (R) of Illinois is doing a great job. Get out and Vote for Randy - Total Endorsement!,11-06-2018 19:56:34,13843,65785,2018-11-06 19:56:34,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Florida very important - get out and vote for Florida Congressional Candidate Michael Waltz (R). He has my Strong Endorsement!,11-06-2018 19:52:48,16385,75166,2018-11-06 19:52:48,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Epstein all the way in Michigan House 11. She is a wonderful person and at the same time a real fighter. Has my Strong Endorsement!,11-06-2018 18:48:55,12101,54295,2018-11-06 18:48:55,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Bob Hugin successful all of his life would be a Great Senator from New Jersey. He has my complete and total Endorsement! Get out and Vote for Bob.,11-06-2018 18:08:29,15338,64500,2018-11-06 18:08:29,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,POLLING LOCATIONS: https://t.co/0pWiwCHGbh,11-06-2018 17:58:13,9917,36979,2018-11-06 17:58:13,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Congressman Peter King of New York is a hardworking gem. Loves his Country and his State. Get out and VOTE for Peter!,11-06-2018 15:44:46,9650,40612,2018-11-06 15:44:46,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,There is a rumor put out by the Democrats that Josh Hawley of Missouri left the Arena last night early. It is Fake News. He met me at the plane when I arrived spoke at the great Rally &amp; stayed to the very end. In fact I said goodbye to him and left before he did. Deception!,11-06-2018 15:20:08,25541,93103,2018-11-06 15:20:08,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,A fantastic evening in Cape Girardeau Missouri. Josh @HawleyMO will be a tireless champion for YOU. He is great on jobs great on tax cuts and tough on crime. He shares your values and he will always support our Military Vets and Police! Get out tomorrow and VOTE for Josh!! https://t.co/YPB8nqX2d6,11-06-2018 06:36:22,11798,46028,2018-11-06 06:36:22,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,A vote for Claire McCaskill is a vote for Schumer Pelosi Waters and their socialist agenda. Claire voted IN FAVOR of deadly Sanctuary Cities - she would rather protect criminal aliens than American citizens which is why she needs to be voted out of office. Vote @HawleyMO! https://t.co/tn2zsEWQJ5,11-06-2018 05:12:46,12569,44016,2018-11-06 05:12:46,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,A fantastic evening in Girardeau Missouri. Josh @HawleyMO will be a tireless champion for YOU. He is great on jobs great on tax cuts and tough on crime. He shares your values and he will always support our Military Vets and Police! Get out tomorrow and VOTE for Josh!! https://t.co/8zgyv5x2A6,11-06-2018 05:05:09,3719,11725,2018-11-06 05:05:09,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,You have been loyal and faithful to your Country and now you have a President that is loyal and faithful to you. Get out tomorrow and https://t.co/HfihPERFgZ! https://t.co/Fr6HlmA7y6,11-06-2018 02:14:58,18633,60906,2018-11-06 02:14:58,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,On my way see you soon Cape Girardeau Missouri! #MAGARally https://t.co/0pWiwCHGbh https://t.co/XZdgktuTmL,11-06-2018 01:47:25,10652,46501,2018-11-06 01:47:25,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Massive crowd inside and outside the Allen County War Memorial Coliseum in Fort Wayne Indiana! Thank you for joining us tonight - and make sure you get out and https://t.co/0pWiwCHGbh tomorrow! https://t.co/8APMivyM0x,11-06-2018 01:26:42,15711,59267,2018-11-06 01:26:42,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,There is only one way to stop this Democrat-Led assault on our sovereignty – you have to VOTE Republican TOMORROW! Polling locations: https://t.co/0pWiwCHGbh https://t.co/ggs0zcXaQu,11-06-2018 01:05:37,12752,42901,2018-11-06 01:05:37,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Thank you Indiana! A vote for Mike @Braun4Indiana is a vote to keep your jobs going up your wages going up and your healthcare costs coming down. It’s a vote to keep your families safe &amp; to keep criminals traffickers &amp; drug dealers OUT of our Country! Get out and for for Mike! https://t.co/3AE7WcHZej,11-06-2018 01:02:32,9551,36802,2018-11-06 01:02:32,2018-11-06,2018-11-06,2738.399902,2756.820068,2737.080078,2755.449951,2755.449951,3510860000,17.050048999999944,1
Twitter for iPhone,Just landed in Fort Wayne Indiana for a #MAGARally at the Allen County War Memorial Coliseum. See everyone soon! https://t.co/0pWiwCHGbh,11-05-2018 22:28:09,8995,38970,2018-11-05 22:28:09,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,Republicans have created the best economy in the HISTORY of our Country – and the hottest jobs market on planet earth. The Democrat Agenda is a Socialist Nightmare. The Republican Agenda is the AMERICAN DREAM! https://t.co/0pWiwCHGbh https://t.co/JfdM1p5xxY,11-05-2018 21:40:04,13206,44652,2018-11-05 21:40:04,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,Thank you Ohio! When you enter the voting booth tomorrow you will be making a simple choice. A vote for Republicans is a vote to continue our extraordinary prosperity. A vote for Dems is a vote to bring this Economic Boom crashing to a sudden screeching halt. Vote @MikeDeWine! https://t.co/iai8bSEgBh,11-05-2018 21:26:24,11197,41329,2018-11-05 21:26:24,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,Something’s happening America! Get out tomorrow and https://t.co/0pWiwCHGbh so together we can KEEP MAKING AMERICA GREAT AGAIN!! https://t.co/zajBieMWpl,11-05-2018 20:59:42,18080,57446,2018-11-05 20:59:42,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,“Bill Nelson is kind of an empty figure in Washington. You never hear his name he’s never in debates on key issues - he is just under the radar.” Chris Wallace on @FoxNews  In other words Nelson is a “stiff.”,11-05-2018 17:59:12,16198,61156,2018-11-05 17:59:12,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,Law Enforcement has been strongly notified to watch closely for any ILLEGAL VOTING which may take place in Tuesday’s Election (or Early Voting). Anyone caught will be subject to the Maximum Criminal Penalties allowed by law. Thank you!,11-05-2018 15:41:48,36667,129974,2018-11-05 15:41:48,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,REMEMBER FLORIDA: I have been President of the United States for almost two years. During that time Senator Bill Nelson didn’t call me once. Rick Scott called constantly requesting dollars plus for Florida. Did a GREAT job on hurricanes. VOTE SCOTT!,11-05-2018 15:35:06,21963,78359,2018-11-05 15:35:06,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,So funny to see the CNN Fake Suppression Polls and false rhetoric. Watch for real results Tuesday. We are lucky CNN’s ratings are so low. Don’t fall for the Suppression Game. Go out &amp; VOTE. Remember we now have perhaps the greatest Economy (JOBS) in the history of our Country!,11-05-2018 15:18:06,31464,105477,2018-11-05 15:18:06,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
Twitter for iPhone,I need @claudiatenney of #NY22 to be re-elected in order to get our big plans moving. Her opponent would be a disaster. Nobody works harder than Claudia and she is a producer. I look forward to working together with her - she has my Strongest Endorsement! Vote Claudia!,11-05-2018 15:01:43,13337,48122,2018-11-05 15:01:43,2018-11-05,2018-11-05,2726.3701170000004,2744.27002,2717.939941,2738.310059,2738.310059,3623320000,11.939941999999519,1
